Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2022-05-31,Hyundai-Kia,Electric_Vehicles,North_America,7895,43444.63,0.0234,741.84,99.38,0.0197,0.035,7500,0.3074
2022-05-31,Hyundai-Kia,Electric_Vehicles,Europe,8926,45489.97,0.0202,783.81,93.61,0.0133,0.035,7500,0.3074
2022-05-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,10652,46637.59,0.0222,758.32,95.86,0.0129,0.035,7500,0.3074
2022-05-31,Hyundai-Kia,Electric_Vehicles,China,13112,47336.51,0.0173,785.38,90.19,0.01,0.035,7500,0.3074
2022-05-31,Stellantis,Passenger_Cars,North_America,24124,34820.72,0.0263,722.23,97.24,0.0166,0.035,7500,0.3074
2022-05-31,Stellantis,Passenger_Cars,Europe,28464,32494.68,0.0199,748.27,88.18,0.007,0.035,7500,0.3074
2022-05-31,Stellantis,Passenger_Cars,Asia_Pacific,28773,32082.33,0.0205,735.0,81.9,0.0086,0.035,7500,0.3074
2022-05-31,Stellantis,Passenger_Cars,China,34273,33322.96,0.0184,700.89,77.29,0.0017,0.035,7500,0.3074
2022-05-31,Stellantis,Commercial_Vehicles,North_America,6679,60828.28,0.0255,810.09,97.53,0.0053,0.035,7500,0.3074
2022-05-31,Stellantis,Commercial_Vehicles,Europe,7882,59450.21,0.0207,705.11,107.16,0.0082,0.035,7500,0.3074
2022-05-31,Stellantis,Commercial_Vehicles,Asia_Pacific,9472,60618.15,0.0191,699.8,75.59,0.0116,0.035,7500,0.3074
2022-05-31,Stellantis,Commercial_Vehicles,China,11553,57756.89,0.0293,759.18,85.22,0.0124,0.035,7500,0.3074
2022-05-31,Stellantis,Electric_Vehicles,North_America,7044,54320.18,0.0339,715.71,83.85,0.0135,0.035,7500,0.3074
2022-05-31,Stellantis,Electric_Vehicles,Europe,9102,51787.61,0.0224,745.99,82.29,0.0193,0.035,7500,0.3074
2022-05-31,Stellantis,Electric_Vehicles,Asia_Pacific,10808,53127.55,0.0165,737.21,78.64,0.0096,0.035,7500,0.3074
2022-05-31,Stellantis,Electric_Vehicles,China,11132,51535.02,0.0308,730.44,81.37,0.0131,0.035,7500,0.3074
2022-05-31,GM,Passenger_Cars,North_America,27627,29923.42,0.0212,728.51,69.04,0.0098,0.035,7500,0.3074
2022-05-31,GM,Passenger_Cars,Europe,34068,31577.9,0.0215,673.35,105.65,0.0011,0.035,7500,0.3074
2022-05-31,GM,Passenger_Cars,Asia_Pacific,36549,31238.27,0.0226,790.92,76.97,0.0016,0.035,7500,0.3074
2022-05-31,GM,Passenger_Cars,China,47101,30928.09,0.0237,760.14,101.33,0.0028,0.035,7500,0.3074
2022-05-31,GM,Commercial_Vehicles,North_America,7966,57439.09,0.0233,676.86,91.21,0.0128,0.035,7500,0.3074
2022-05-31,GM,Commercial_Vehicles,Europe,9761,56618.73,0.0227,698.4,82.46,0.0054,0.035,7500,0.3074
2022-05-31,GM,Commercial_Vehicles,Asia_Pacific,12192,58668.96,0.0277,720.45,72.94,0.0122,0.035,7500,0.3074
2022-05-31,GM,Commercial_Vehicles,China,14962,54112.6,0.027,761.3,91.73,0.0054,0.035,7500,0.3074
2022-05-31,GM,Electric_Vehicles,North_America,8724,53230.74,0.0169,713.77,77.56,0.0083,0.035,7500,0.3074
2022-05-31,GM,Electric_Vehicles,Europe,11031,51264.83,0.0251,704.09,75.66,0.0093,0.035,7500,0.3074
2022-05-31,GM,Electric_Vehicles,Asia_Pacific,10806,52747.3,0.0196,746.01,82.46,0.0094,0.035,7500,0.3074
2022-05-31,GM,Electric_Vehicles,China,15312,52730.17,0.0257,739.36,97.1,0.011,0.035,7500,0.3074
2022-06-30,Toyota,Passenger_Cars,North_America,39750,33161.77,0.0255,695.95,87.62,0.0066,0.035,7500,0.3074
2022-06-30,Toyota,Passenger_Cars,Europe,36357,34232.81,0.0226,811.73,80.56,0.0162,0.035,7500,0.3074
2022-06-30,Toyota,Passenger_Cars,Asia_Pacific,55302,35312.76,0.0227,752.73,71.16,0.022,0.035,7500,0.3074
2022-06-30,Toyota,Passenger_Cars,China,49951,34740.92,0.0182,793.88,84.02,0.0244,0.035,7500,0.3074
2022-06-30,Toyota,Commercial_Vehicles,North_America,9407,63843.16,0.0182,724.01,94.89,0.0079,0.035,7500,0.3074
2022-06-30,Toyota,Commercial_Vehicles,Europe,13118,64931.51,0.0202,762.9,92.5,0.0147,0.035,7500,0.3074
2022-06-30,Toyota,Commercial_Vehicles,Asia_Pacific,15672,65574.1,0.0216,690.19,102.72,0.0051,0.035,7500,0.3074
2022-06-30,Toyota,Commercial_Vehicles,China,16944,65398.99,0.0192,721.99,86.49,0.0185,0.035,7500,0.3074
2022-06-30,Toyota,Electric_Vehicles,North_America,11999,54653.1,0.0228,702.84,100.21,0.0054,0.035,7500,0.3074
2022-06-30,Toyota,Electric_Vehicles,Europe,13192,55248.66,0.0297,669.57,92.01,0.0024,0.035,7500,0.3074
2022-06-30,Toyota,Electric_Vehicles,Asia_Pacific,15092,53263.84,0.0147,753.65,100.09,0.0068,0.035,7500,0.3074
2022-06-30,Toyota,Electric_Vehicles,China,18178,55461.94,0.0166,690.84,89.86,0.002,0.035,7500,0.3074
2022-06-30,Volkswagen,Passenger_Cars,North_America,34267,37068.22,0.0254,730.7,102.06,0.0121,0.035,7500,0.3074
2022-06-30,Volkswagen,Passenger_Cars,Europe,37291,35247.57,0.0185,751.14,94.47,0.0062,0.035,7500,0.3074
2022-06-30,Volkswagen,Passenger_Cars,Asia_Pacific,41512,37035.13,0.0183,737.43,82.67,0.0187,0.035,7500,0.3074
2022-06-30,Volkswagen,Passenger_Cars,China,53521,35589.61,0.0292,738.42,91.61,0.0111,0.035,7500,0.3074
2022-06-30,Volkswagen,Commercial_Vehicles,North_America,10242,65740.09,0.022,704.98,100.12,0.0063,0.035,7500,0.3074
2022-06-30,Volkswagen,Commercial_Vehicles,Europe,13667,65465.77,0.0192,729.55,104.25,0.0078,0.035,7500,0.3074
2022-06-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,14729,66545.7,0.0283,804.14,78.16,0.0087,0.035,7500,0.3074
2022-06-30,Volkswagen,Commercial_Vehicles,China,17244,67843.16,0.0272,766.43,98.24,0.0105,0.035,7500,0.3074
2022-06-30,Volkswagen,Electric_Vehicles,North_America,10265,59378.47,0.0211,779.31,73.76,0.0077,0.035,7500,0.3074
2022-06-30,Volkswagen,Electric_Vehicles,Europe,11689,55799.44,0.0283,772.28,90.21,0.0138,0.035,7500,0.3074
2022-06-30,Volkswagen,Electric_Vehicles,Asia_Pacific,17060,56931.01,0.019,762.94,77.65,0.0144,0.035,7500,0.3074
2022-06-30,Volkswagen,Electric_Vehicles,China,16696,60126.81,0.0282,718.11,75.0,0.0197,0.035,7500,0.3074
2022-06-30,Ford,Passenger_Cars,North_America,21648,31568.74,0.0185,739.67,70.04,0.0075,0.035,7500,0.3074
2022-06-30,Ford,Passenger_Cars,Europe,33998,30369.68,0.0251,660.26,102.4,0.0074,0.035,7500,0.3074
2022-06-30,Ford,Passenger_Cars,Asia_Pacific,40445,31167.4,0.0177,754.1,85.68,0.0141,0.035,7500,0.3074
2022-06-30,Ford,Passenger_Cars,China,45436,31098.83,0.0311,774.36,84.31,0.0152,0.035,7500,0.3074
2022-06-30,Ford,Commercial_Vehicles,North_America,7755,56602.3,0.022,729.74,88.23,0.0085,0.035,7500,0.3074
2022-06-30,Ford,Commercial_Vehicles,Europe,9136,57448.75,0.0195,753.13,91.22,0.0107,0.035,7500,0.3074
2022-06-30,Ford,Commercial_Vehicles,Asia_Pacific,12153,59606.3,0.0124,730.37,73.85,0.0135,0.035,7500,0.3074
2022-06-30,Ford,Commercial_Vehicles,China,12077,60052.15,0.0255,752.27,97.84,0.0011,0.035,7500,0.3074
2022-06-30,Ford,Electric_Vehicles,North_America,7383,50393.91,0.0168,768.03,84.68,0.0094,0.035,7500,0.3074
2022-06-30,Ford,Electric_Vehicles,Europe,10834,52855.07,0.0311,768.25,80.94,0.0098,0.035,7500,0.3074
2022-06-30,Ford,Electric_Vehicles,Asia_Pacific,10656,52107.31,0.0235,792.67,91.3,0.0088,0.035,7500,0.3074
2022-06-30,Ford,Electric_Vehicles,China,13595,51441.66,0.0171,730.45,76.41,0.019,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Passenger_Cars,North_America,23035,28703.57,0.0184,723.37,88.79,0.0078,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Passenger_Cars,Europe,24289,28488.81,0.015,689.3,97.27,0.0092,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,31468,29059.1,0.0202,766.57,92.88,0.0082,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Passenger_Cars,China,33322,28318.33,0.0167,718.75,74.71,0.021,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Commercial_Vehicles,North_America,6372,52792.53,0.0276,719.41,81.43,0.0105,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Commercial_Vehicles,Europe,7852,52066.03,0.0129,724.87,80.96,0.0027,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,10245,50216.72,0.014,783.91,91.88,0.0128,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Commercial_Vehicles,China,12776,52469.9,0.0197,786.63,106.72,0.0073,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Electric_Vehicles,North_America,8589,45167.99,0.0227,772.27,75.02,0.0208,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Electric_Vehicles,Europe,8437,44963.93,0.0258,766.06,83.38,0.0122,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,12278,44993.64,0.0231,752.09,99.82,0.0054,0.035,7500,0.3074
2022-06-30,Hyundai-Kia,Electric_Vehicles,China,10879,45078.69,0.0213,728.83,81.24,0.0104,0.035,7500,0.3074
2022-06-30,Stellantis,Passenger_Cars,North_America,21841,32418.09,0.0301,753.45,77.95,0.0158,0.035,7500,0.3074
2022-06-30,Stellantis,Passenger_Cars,Europe,29295,33570.13,0.016,809.47,81.97,0.0049,0.035,7500,0.3074
2022-06-30,Stellantis,Passenger_Cars,Asia_Pacific,31606,33133.53,0.0238,776.13,83.21,0.0131,0.035,7500,0.3074
2022-06-30,Stellantis,Passenger_Cars,China,38670,32306.71,0.0135,699.84,88.07,0.0065,0.035,7500,0.3074
2022-06-30,Stellantis,Commercial_Vehicles,North_America,6392,62718.28,0.012,741.5,73.1,0.0106,0.035,7500,0.3074
2022-06-30,Stellantis,Commercial_Vehicles,Europe,7138,61676.42,0.0226,760.2,78.3,0.0084,0.035,7500,0.3074
2022-06-30,Stellantis,Commercial_Vehicles,Asia_Pacific,10203,58880.49,0.0132,724.48,104.66,0.0196,0.035,7500,0.3074
2022-06-30,Stellantis,Commercial_Vehicles,China,10874,58996.76,0.0245,715.14,74.34,0.007,0.035,7500,0.3074
2022-06-30,Stellantis,Electric_Vehicles,North_America,6659,50731.2,0.0291,789.89,89.95,0.0219,0.035,7500,0.3074
2022-06-30,Stellantis,Electric_Vehicles,Europe,8916,54505.48,0.025,702.74,99.11,0.0182,0.035,7500,0.3074
2022-06-30,Stellantis,Electric_Vehicles,Asia_Pacific,9014,54638.62,0.0198,743.27,84.62,0.0133,0.035,7500,0.3074
2022-06-30,Stellantis,Electric_Vehicles,China,11608,54184.59,0.0208,725.64,77.75,0.0039,0.035,7500,0.3074
2022-06-30,GM,Passenger_Cars,North_America,30715,31888.1,0.0279,714.55,93.42,0.0073,0.035,7500,0.3074
2022-06-30,GM,Passenger_Cars,Europe,29258,30468.91,0.0152,739.13,97.02,0.013,0.035,7500,0.3074
2022-06-30,GM,Passenger_Cars,Asia_Pacific,40287,31761.54,0.0243,766.55,83.0,0.0166,0.035,7500,0.3074
2022-06-30,GM,Passenger_Cars,China,42493,32663.02,0.0248,714.41,100.91,0.0089,0.035,7500,0.3074
2022-06-30,GM,Commercial_Vehicles,North_America,7841,57331.96,0.0255,773.75,96.17,0.0124,0.035,7500,0.3074
2022-06-30,GM,Commercial_Vehicles,Europe,8651,56138.44,0.0243,716.03,93.33,0.0171,0.035,7500,0.3074
2022-06-30,GM,Commercial_Vehicles,Asia_Pacific,10501,59106.63,0.021,740.2,99.32,0.0161,0.035,7500,0.3074
2022-06-30,GM,Commercial_Vehicles,China,13138,58502.67,0.0232,711.91,103.29,0.011,0.035,7500,0.3074
2022-06-30,GM,Electric_Vehicles,North_America,8465,50035.04,0.0179,779.51,108.36,0.0027,0.035,7500,0.3074
2022-06-30,GM,Electric_Vehicles,Europe,11424,49399.8,0.0201,751.14,95.06,0.0164,0.035,7500,0.3074
2022-06-30,GM,Electric_Vehicles,Asia_Pacific,11537,50379.79,0.0204,719.05,72.74,0.0128,0.035,7500,0.3074
2022-06-30,GM,Electric_Vehicles,China,15427,56083.49,0.0287,745.67,107.63,0.0031,0.035,7500,0.3074
2022-07-31,Toyota,Passenger_Cars,North_America,40138,35648.12,0.0249,764.26,88.11,0.0011,0.035,7500,0.3074
2022-07-31,Toyota,Passenger_Cars,Europe,43433,33857.76,0.0163,762.67,95.85,0.0092,0.035,7500,0.3074
2022-07-31,Toyota,Passenger_Cars,Asia_Pacific,43457,35151.79,0.0191,767.78,90.61,0.015,0.035,7500,0.3074
2022-07-31,Toyota,Passenger_Cars,China,54011,36043.48,0.0166,762.83,97.29,0.0171,0.035,7500,0.3074
2022-07-31,Toyota,Commercial_Vehicles,North_America,10321,64268.22,0.0167,730.22,77.39,0.0177,0.035,7500,0.3074
2022-07-31,Toyota,Commercial_Vehicles,Europe,12920,63440.07,0.0228,798.92,78.55,0.01,0.035,7500,0.3074
2022-07-31,Toyota,Commercial_Vehicles,Asia_Pacific,16057,63768.58,0.0112,687.58,87.75,0.0077,0.035,7500,0.3074
2022-07-31,Toyota,Commercial_Vehicles,China,16162,66068.76,0.0252,759.36,87.76,0.0072,0.035,7500,0.3074
2022-07-31,Toyota,Electric_Vehicles,North_America,9035,57797.83,0.0191,750.1,95.03,0.001,0.035,7500,0.3074
2022-07-31,Toyota,Electric_Vehicles,Europe,12613,54720.48,0.008,712.46,104.16,0.0014,0.035,7500,0.3074
2022-07-31,Toyota,Electric_Vehicles,Asia_Pacific,14348,52670.78,0.0222,743.09,106.8,0.0133,0.035,7500,0.3074
2022-07-31,Toyota,Electric_Vehicles,China,15225,54047.15,0.0222,731.05,95.66,0.001,0.035,7500,0.3074
2022-07-31,Volkswagen,Passenger_Cars,North_America,30900,35461.51,0.0272,709.39,81.05,0.0093,0.035,7500,0.3074
2022-07-31,Volkswagen,Passenger_Cars,Europe,38628,35275.58,0.0267,710.92,68.87,0.0045,0.035,7500,0.3074
2022-07-31,Volkswagen,Passenger_Cars,Asia_Pacific,40597,35773.67,0.0159,791.5,91.53,0.0116,0.035,7500,0.3074
2022-07-31,Volkswagen,Passenger_Cars,China,41599,34634.85,0.0179,674.62,91.38,0.0098,0.035,7500,0.3074
2022-07-31,Volkswagen,Commercial_Vehicles,North_America,8860,65777.96,0.0185,757.78,85.76,0.0148,0.035,7500,0.3074
2022-07-31,Volkswagen,Commercial_Vehicles,Europe,11476,66738.74,0.0214,757.05,88.8,0.0093,0.035,7500,0.3074
2022-07-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,12867,63972.23,0.0224,786.94,99.4,0.0113,0.035,7500,0.3074
2022-07-31,Volkswagen,Commercial_Vehicles,China,13735,64911.81,0.023,769.19,75.33,0.0097,0.035,7500,0.3074
2022-07-31,Volkswagen,Electric_Vehicles,North_America,9498,56948.2,0.0146,743.55,86.35,0.0122,0.035,7500,0.3074
2022-07-31,Volkswagen,Electric_Vehicles,Europe,12948,60212.97,0.0212,765.45,83.35,0.0036,0.035,7500,0.3074
2022-07-31,Volkswagen,Electric_Vehicles,Asia_Pacific,14989,57558.44,0.0175,715.84,100.92,0.011,0.035,7500,0.3074
2022-07-31,Volkswagen,Electric_Vehicles,China,15844,59811.6,0.0154,734.66,99.85,0.001,0.035,7500,0.3074
2022-07-31,Ford,Passenger_Cars,North_America,27084,32481.23,0.0151,755.1,92.93,0.0071,0.035,7500,0.3074
2022-07-31,Ford,Passenger_Cars,Europe,28187,33025.16,0.0155,727.59,89.82,0.0106,0.035,7500,0.3074
2022-07-31,Ford,Passenger_Cars,Asia_Pacific,35962,32513.79,0.0149,796.74,97.26,0.0076,0.035,7500,0.3074
2022-07-31,Ford,Passenger_Cars,China,36021,31987.04,0.0228,734.72,90.14,0.0113,0.035,7500,0.3074
2022-07-31,Ford,Commercial_Vehicles,North_America,7930,55100.31,0.0224,728.05,78.76,0.0107,0.035,7500,0.3074
2022-07-31,Ford,Commercial_Vehicles,Europe,10053,57040.44,0.0177,737.66,93.59,0.011,0.035,7500,0.3074
2022-07-31,Ford,Commercial_Vehicles,Asia_Pacific,10885,59975.13,0.0247,746.0,101.77,0.0177,0.035,7500,0.3074
2022-07-31,Ford,Commercial_Vehicles,China,11276,56185.93,0.0239,743.04,86.68,0.0102,0.035,7500,0.3074
2022-07-31,Ford,Electric_Vehicles,North_America,6983,50410.78,0.0152,734.33,88.29,0.0113,0.035,7500,0.3074
2022-07-31,Ford,Electric_Vehicles,Europe,9618,50705.46,0.0127,749.8,86.26,0.0183,0.035,7500,0.3074
2022-07-31,Ford,Electric_Vehicles,Asia_Pacific,12041,49314.94,0.0145,782.6,88.98,0.0085,0.035,7500,0.3074
2022-07-31,Ford,Electric_Vehicles,China,14370,51756.92,0.0172,749.13,82.16,0.0031,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Passenger_Cars,North_America,22795,29540.26,0.025,769.2,97.46,0.0207,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Passenger_Cars,Europe,29675,28784.14,0.0164,744.09,109.12,0.0139,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,30064,29640.77,0.0185,716.23,78.61,0.0062,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Passenger_Cars,China,34438,29104.4,0.0199,783.06,98.81,0.0136,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Commercial_Vehicles,North_America,7642,53292.31,0.017,742.79,100.65,0.0079,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Commercial_Vehicles,Europe,8412,51652.44,0.017,743.55,81.76,0.0043,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9313,49896.06,0.0182,780.99,64.89,0.0192,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Commercial_Vehicles,China,10295,51615.15,0.0168,725.75,74.98,0.0058,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Electric_Vehicles,North_America,7653,43903.69,0.0239,749.82,88.84,0.0096,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Electric_Vehicles,Europe,8612,45326.36,0.0374,732.12,92.01,0.0054,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,10744,43861.85,0.0136,732.42,80.01,0.0122,0.035,7500,0.3074
2022-07-31,Hyundai-Kia,Electric_Vehicles,China,12700,47785.58,0.0238,800.07,102.89,0.014,0.035,7500,0.3074
2022-07-31,Stellantis,Passenger_Cars,North_America,25103,34409.37,0.0211,821.91,93.04,0.0201,0.035,7500,0.3074
2022-07-31,Stellantis,Passenger_Cars,Europe,24279,31662.25,0.0241,760.23,81.33,0.0096,0.035,7500,0.3074
2022-07-31,Stellantis,Passenger_Cars,Asia_Pacific,25874,33343.37,0.0126,724.14,97.6,0.0031,0.035,7500,0.3074
2022-07-31,Stellantis,Passenger_Cars,China,30584,34539.87,0.0236,690.39,87.91,0.0122,0.035,7500,0.3074
2022-07-31,Stellantis,Commercial_Vehicles,North_America,5644,62266.1,0.0234,720.92,95.99,0.015,0.035,7500,0.3074
2022-07-31,Stellantis,Commercial_Vehicles,Europe,7604,58657.33,0.0209,722.65,98.17,0.0115,0.035,7500,0.3074
2022-07-31,Stellantis,Commercial_Vehicles,Asia_Pacific,9121,60161.92,0.0234,760.05,75.09,0.0096,0.035,7500,0.3074
2022-07-31,Stellantis,Commercial_Vehicles,China,9410,61377.23,0.0307,741.83,96.07,0.0147,0.035,7500,0.3074
2022-07-31,Stellantis,Electric_Vehicles,North_America,6746,50795.48,0.0238,734.09,86.48,0.001,0.035,7500,0.3074
2022-07-31,Stellantis,Electric_Vehicles,Europe,8676,53188.33,0.0214,766.13,88.07,0.0103,0.035,7500,0.3074
2022-07-31,Stellantis,Electric_Vehicles,Asia_Pacific,8549,51334.53,0.0228,701.23,74.98,0.0153,0.035,7500,0.3074
2022-07-31,Stellantis,Electric_Vehicles,China,9682,49719.19,0.0208,768.7,94.32,0.0056,0.035,7500,0.3074
2022-07-31,GM,Passenger_Cars,North_America,27341,31163.6,0.0251,661.37,98.92,0.0116,0.035,7500,0.3074
2022-07-31,GM,Passenger_Cars,Europe,30857,31127.89,0.0066,717.33,87.73,0.0133,0.035,7500,0.3074
2022-07-31,GM,Passenger_Cars,Asia_Pacific,37007,30951.11,0.0163,707.65,85.09,0.012,0.035,7500,0.3074
2022-07-31,GM,Passenger_Cars,China,46724,30227.93,0.0175,788.74,108.0,0.0108,0.035,7500,0.3074
2022-07-31,GM,Commercial_Vehicles,North_America,8845,57105.61,0.0141,768.06,85.02,0.0042,0.035,7500,0.3074
2022-07-31,GM,Commercial_Vehicles,Europe,10329,56702.55,0.0199,728.39,73.85,0.0097,0.035,7500,0.3074
2022-07-31,GM,Commercial_Vehicles,Asia_Pacific,10576,55843.63,0.0151,738.9,97.29,0.0149,0.035,7500,0.3074
2022-07-31,GM,Commercial_Vehicles,China,12861,57893.99,0.02,777.82,83.62,0.0017,0.035,7500,0.3074
2022-07-31,GM,Electric_Vehicles,North_America,9277,53834.35,0.0191,759.76,102.67,0.0148,0.035,7500,0.3074
2022-07-31,GM,Electric_Vehicles,Europe,10374,50796.37,0.0178,757.08,85.64,0.0113,0.035,7500,0.3074
2022-07-31,GM,Electric_Vehicles,Asia_Pacific,9987,51008.98,0.02,718.8,85.87,0.0057,0.035,7500,0.3074
2022-07-31,GM,Electric_Vehicles,China,14469,49080.28,0.0177,695.67,72.79,0.0156,0.035,7500,0.3074
2022-08-31,Toyota,Passenger_Cars,North_America,35614,35709.66,0.0246,820.3,91.16,0.0104,0.035,7500,0.3074
2022-08-31,Toyota,Passenger_Cars,Europe,39892,35006.99,0.0188,786.64,81.94,0.0092,0.035,7500,0.3074
2022-08-31,Toyota,Passenger_Cars,Asia_Pacific,42201,36307.59,0.0225,757.07,77.71,0.0114,0.035,7500,0.3074
2022-08-31,Toyota,Passenger_Cars,China,51442,34569.24,0.0159,694.65,83.69,0.0208,0.035,7500,0.3074
2022-08-31,Toyota,Commercial_Vehicles,North_America,10119,64630.66,0.0105,752.39,98.99,0.0032,0.035,7500,0.3074
2022-08-31,Toyota,Commercial_Vehicles,Europe,10789,60523.13,0.0094,755.07,100.1,0.0126,0.035,7500,0.3074
2022-08-31,Toyota,Commercial_Vehicles,Asia_Pacific,14268,61618.27,0.0149,743.83,88.55,0.013,0.035,7500,0.3074
2022-08-31,Toyota,Commercial_Vehicles,China,13770,61522.95,0.019,781.34,93.24,0.0108,0.035,7500,0.3074
2022-08-31,Toyota,Electric_Vehicles,North_America,9288,54500.94,0.0108,769.81,102.77,0.0128,0.035,7500,0.3074
2022-08-31,Toyota,Electric_Vehicles,Europe,11343,57106.04,0.0243,764.41,105.82,0.0116,0.035,7500,0.3074
2022-08-31,Toyota,Electric_Vehicles,Asia_Pacific,14015,57153.63,0.0136,747.15,102.4,0.0077,0.035,7500,0.3074
2022-08-31,Toyota,Electric_Vehicles,China,16615,57192.43,0.0257,791.29,87.85,0.0091,0.035,7500,0.3074
2022-08-31,Volkswagen,Passenger_Cars,North_America,28996,37202.17,0.0215,802.48,91.94,0.014,0.035,7500,0.3074
2022-08-31,Volkswagen,Passenger_Cars,Europe,33624,36883.23,0.0211,746.18,93.69,0.0146,0.035,7500,0.3074
2022-08-31,Volkswagen,Passenger_Cars,Asia_Pacific,37673,36728.79,0.0224,774.3,83.37,0.0094,0.035,7500,0.3074
2022-08-31,Volkswagen,Passenger_Cars,China,51236,36783.45,0.0192,740.9,97.59,0.0029,0.035,7500,0.3074
2022-08-31,Volkswagen,Commercial_Vehicles,North_America,8651,66913.64,0.0205,741.38,91.23,0.0092,0.035,7500,0.3074
2022-08-31,Volkswagen,Commercial_Vehicles,Europe,11433,66630.45,0.0193,736.59,91.12,0.0169,0.035,7500,0.3074
2022-08-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,12746,66138.49,0.0263,713.97,85.62,0.0133,0.035,7500,0.3074
2022-08-31,Volkswagen,Commercial_Vehicles,China,16255,67132.98,0.0245,737.15,86.02,0.0054,0.035,7500,0.3074
2022-08-31,Volkswagen,Electric_Vehicles,North_America,8242,59334.59,0.0202,767.51,93.1,0.0175,0.035,7500,0.3074
2022-08-31,Volkswagen,Electric_Vehicles,Europe,10023,56639.38,0.0166,765.34,90.57,0.0068,0.035,7500,0.3074
2022-08-31,Volkswagen,Electric_Vehicles,Asia_Pacific,9929,57748.51,0.0138,787.2,90.22,0.0137,0.035,7500,0.3074
2022-08-31,Volkswagen,Electric_Vehicles,China,15938,58566.75,0.0158,782.93,98.43,0.0106,0.035,7500,0.3074
2022-08-31,Ford,Passenger_Cars,North_America,24290,31459.9,0.0111,744.87,85.15,0.0159,0.035,7500,0.3074
2022-08-31,Ford,Passenger_Cars,Europe,30918,31586.21,0.009,763.51,88.88,0.0133,0.035,7500,0.3074
2022-08-31,Ford,Passenger_Cars,Asia_Pacific,35932,31946.89,0.025,750.41,75.04,0.0168,0.035,7500,0.3074
2022-08-31,Ford,Passenger_Cars,China,42902,31820.81,0.0229,696.71,80.42,0.0138,0.035,7500,0.3074
2022-08-31,Ford,Commercial_Vehicles,North_America,7077,57762.46,0.0181,801.02,103.38,0.001,0.035,7500,0.3074
2022-08-31,Ford,Commercial_Vehicles,Europe,8962,57253.08,0.0107,717.56,107.81,0.0033,0.035,7500,0.3074
2022-08-31,Ford,Commercial_Vehicles,Asia_Pacific,9863,58399.01,0.0155,723.4,83.77,0.0128,0.035,7500,0.3074
2022-08-31,Ford,Commercial_Vehicles,China,12405,56838.73,0.0246,778.54,89.28,0.0049,0.035,7500,0.3074
2022-08-31,Ford,Electric_Vehicles,North_America,7539,47357.74,0.0128,764.88,80.54,0.0185,0.035,7500,0.3074
2022-08-31,Ford,Electric_Vehicles,Europe,9686,51636.07,0.0258,729.4,92.08,0.0058,0.035,7500,0.3074
2022-08-31,Ford,Electric_Vehicles,Asia_Pacific,10653,48766.76,0.0146,748.41,93.0,0.0107,0.035,7500,0.3074
2022-08-31,Ford,Electric_Vehicles,China,11476,52852.84,0.0104,788.77,79.53,0.0034,0.035,7500,0.3074
2022-08-31,Hyundai-Kia,Passenger_Cars,North_America,20086,27661.72,0.0223,727.96,89.69,0.0138,0.035,7500,0.3074
2022-08-31,Hyundai-Kia,Passenger_Cars,Europe,24586,29243.53,0.0246,732.29,94.94,0.0086,0.035,7500,0.3074
2022-08-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,30151,27737.99,0.0191,760.34,97.39,0.0037,0.035,7500,0.3074
2022-08-31,Hyundai-Kia,Passenger_Cars,China,34327,27820.34,0.0143,773.13,92.03,0.0068,0.035,7500,0.3074
2022-08-31,Hyundai-Kia,Commercial_Vehicles,North_America,6032,50255.2,0.0075,737.64,76.71,0.0206,0.035,7500,0.3074
